,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,RevLineCr,LowDoc,DisbursementGross,Franchise,SBA_proportion,Default
2275,38,3,1,0,3,1,1,1,55000,0,33.300000000000004,1
2276,84,4,1,0,4,1,0,1,170036,0,33.300000000000004,0
2277,71,4,1,1,3,1,1,1,230000,0,42.9,1
2278,84,2,2,1,3,1,0,1,46375,0,33.300000000000004,0
2279,59,2,1,0,2,1,0,1,82500,0,33.300000000000004,0
2280,13,12,1,15,27,1,0,1,254373,0,33.300000000000004,1
2281,84,1,1,0,1,2,0,1,82547,0,33.300000000000004,0
2282,61,2,2,2,2,1,1,1,15000,0,45.9,1
2283,84,1,2,0,1,1,0,1,41575,0,33.300000000000004,0
2284,107,1,2,4,1,1,1,1,10000,0,45.9,1
2285,32,6,1,0,6,1,0,1,7736,0,33.300000000000004,1
2286,60,3,2,0,3,1,0,1,52500,0,33.300000000000004,1
2287,84,1,2,2,1,1,0,1,33583,0,33.300000000000004,0
2288,84,4,1,0,4,1,1,1,61000,0,33.300000000000004,0
2289,39,40,1,0,40,1,1,1,500000,0,42.9,0
2290,69,3,1,0,3,1,1,1,25000,0,33.300000000000004,1
2291,84,1,1,2,1,1,0,1,58520,0,33.300000000000004,0
2292,20,1,1,1,1,1,0,1,58946,0,33.300000000000004,1
2293,22,2,1,0,2,1,0,1,80225,0,33.300000000000004,1
2294,71,3,2,2,3,1,0,1,53500,0,33.300000000000004,1
2295,57,3,1,0,3,1,0,1,24954,0,33.300000000000004,1
2296,70,1,1,1,1,2,0,1,85608,0,33.300000000000004,1
2297,84,1,1,0,1,1,0,1,65000,0,33.300000000000004,0
2298,84,2,2,3,2,1,1,1,25000,0,45.9,0
2299,68,2,1,2,2,2,0,1,35537,0,33.300000000000004,1
2300,73,0,1,0,0,1,1,1,20000,0,45.9,1
2301,55,5,1,0,5,1,0,1,131960,0,33.300000000000004,1
2302,84,2,1,0,2,2,0,1,86451,0,33.300000000000004,0
2303,84,1,1,0,1,1,1,1,35000,0,33.300000000000004,0
2304,52,3,1,2,3,1,0,1,40463,0,33.300000000000004,1
2305,60,3,1,0,3,1,0,1,128416,0,33.300000000000004,1
2306,54,7,1,0,7,1,0,1,127753,0,33.300000000000004,1
2307,60,2,1,0,2,1,1,1,35000,0,33.300000000000004,1
2308,84,8,1,0,8,1,0,1,55428,0,33.300000000000004,0
2309,4,8,2,8,8,1,1,1,10000,0,45.9,1
2310,59,4,1,0,4,1,0,1,83700,0,33.300000000000004,1
2311,84,21,1,0,0,0,1,1,430000,0,42.9,0
2312,66,3,1,3,3,2,0,1,100576,0,33.300000000000004,1
2313,15,3,1,3,3,1,0,1,75000,0,33.300000000000004,1
2314,61,3,1,3,3,1,0,1,17947,0,33.300000000000004,1
2315,84,4,1,0,4,1,0,1,67130,0,33.300000000000004,0
2316,36,4,2,0,0,1,1,1,150000,0,33.300000000000004,0
2317,84,2,2,0,2,1,0,1,23000,0,33.300000000000004,0
2318,84,8,1,0,8,1,0,1,35000,0,33.300000000000004,0
2319,84,4,1,0,1,2,0,1,100000,0,45.9,0
2320,80,8,1,2,8,1,0,1,871717,0,33.300000000000004,0
2321,78,1,2,2,1,1,1,1,10000,0,45.9,1
2322,6,4,1,0,4,1,0,1,91803,0,33.300000000000004,1
2323,43,2,1,0,2,2,0,1,19571,0,33.300000000000004,1
2324,4,5,1,2,5,1,0,1,50000,0,33.300000000000004,1
2325,70,20,1,6,20,1,0,1,50000,0,33.300000000000004,1
2326,84,3,1,0,3,1,0,1,64000,0,33.300000000000004,0
2327,69,1,1,0,1,1,1,1,50000,0,33.300000000000004,1
2328,68,1,2,13,0,1,1,1,15000,0,45.9,1
2329,84,3,1,0,3,2,0,1,119373,0,33.300000000000004,0
2330,62,1,2,4,4,1,1,1,15000,0,45.9,1
2331,49,2,1,0,2,1,0,1,129098,0,33.300000000000004,1
2332,84,1,2,0,1,1,0,1,15948,0,33.300000000000004,0
2333,240,20,1,14,0,0,1,1,460000,0,50.0,0
2334,58,5,1,2,7,1,0,1,47927,0,33.300000000000004,1
2335,58,2,1,0,2,1,1,1,35000,0,33.300000000000004,1
2336,84,1,2,0,1,1,0,1,10250,0,33.300000000000004,0
2337,48,1,1,0,1,2,0,1,118090,0,33.300000000000004,1
2338,84,2,1,0,2,2,0,1,26145,0,33.300000000000004,0
2339,67,1,1,0,1,2,0,1,85132,0,33.300000000000004,1
2340,75,5,1,0,5,1,0,1,35000,0,33.300000000000004,1
2341,14,6,1,0,6,1,0,1,118215,0,33.300000000000004,1
2342,75,6,1,0,6,1,0,1,5000,0,33.300000000000004,1
2343,240,5,1,4,0,0,1,1,117000,0,50.0,0
2344,29,1,1,2,1,2,0,1,61469,0,33.300000000000004,1
2345,240,7,2,17,0,0,1,1,594000,0,50.0,0
2346,4,2,1,0,2,2,0,1,38170,0,33.300000000000004,1
2347,12,11,1,3,4,1,0,1,17766,0,33.300000000000004,1
2348,15,3,1,0,3,1,0,1,45000,0,33.300000000000004,1
2349,51,3,1,0,3,1,0,1,5000,0,33.300000000000004,1
2350,70,4,1,0,4,1,0,1,39880,0,33.300000000000004,1
2351,7,1,1,2,3,1,0,1,160000,0,33.300000000000004,1
2352,54,1,1,2,3,1,0,1,10740,0,33.300000000000004,1
2353,300,20,1,0,0,0,1,1,324000,0,42.9,0
2354,240,2,1,0,0,0,1,1,94500,0,44.4,0
2355,84,4,1,0,4,1,0,1,78772,0,33.300000000000004,0
2356,84,7,1,1,7,1,0,1,70000,0,33.300000000000004,0
2357,84,3,1,1,3,1,1,1,25000,0,33.300000000000004,0
2358,84,1,1,0,1,2,0,1,30953,0,33.300000000000004,0
2359,40,12,1,0,12,1,0,1,10604,0,33.300000000000004,1
2360,84,1,1,0,1,1,0,1,20000,0,33.300000000000004,0
2361,53,2,1,0,2,1,0,1,133108,0,33.300000000000004,1
2362,84,2,1,0,2,1,0,1,10000,0,33.300000000000004,0
2363,12,1,2,0,1,2,0,1,84267,0,33.300000000000004,0
2364,84,1,2,0,1,1,0,1,12412,0,33.300000000000004,0
2365,81,5,1,3,5,1,1,1,50000,0,45.9,1
2366,60,11,1,2,11,1,1,1,100000,0,45.9,0
2367,45,6,1,0,6,2,0,1,88466,0,33.300000000000004,1
2368,4,3,1,0,3,1,0,1,67500,0,33.300000000000004,1
2369,31,3,1,0,3,1,0,1,9668,0,33.300000000000004,1
2370,84,1,1,1,1,2,0,1,63989,0,33.300000000000004,0
2371,84,6,1,0,6,1,0,1,143694,0,33.300000000000004,0
2372,84,3,1,0,3,1,0,1,136020,0,33.300000000000004,0
2373,240,12,1,6,0,0,1,1,187000,0,50.0,0
2374,84,2,1,0,2,1,0,1,73251,0,33.300000000000004,0
2375,84,1,2,0,1,1,0,1,11600,0,33.300000000000004,0
2376,84,5,1,1,5,1,0,1,138000,0,33.300000000000004,0
2377,84,4,1,1,1,1,0,1,7445,0,33.300000000000004,0
2378,84,5,1,5,5,1,1,1,50000,0,33.300000000000004,0
2379,27,2,1,0,2,1,1,1,15000,0,45.9,1
2380,84,10,1,0,10,1,0,1,269283,0,33.300000000000004,0
2381,56,5,2,7,12,1,0,1,25000,0,45.9,1
2382,84,18,1,0,18,1,0,1,168000,0,33.300000000000004,0
2383,48,4,1,2,6,1,0,1,121859,0,33.300000000000004,0
2384,62,2,1,0,2,1,0,1,7092,0,33.300000000000004,1
2385,84,3,1,0,3,1,0,1,147500,0,33.300000000000004,0
2386,37,1,1,1,1,1,1,1,5000,0,45.9,1
2387,45,1,1,0,0,1,1,1,10000,0,33.300000000000004,1
2388,62,4,1,8,4,1,1,1,349004,0,42.9,1
2389,84,1,1,0,1,2,0,1,25560,0,33.300000000000004,0
2390,55,5,1,2,5,1,0,1,66461,0,33.300000000000004,0
2391,84,1,1,2,1,1,1,1,25000,0,33.300000000000004,0
2392,81,2,2,2,2,1,0,1,22000,0,33.300000000000004,1
2393,84,3,1,2,3,2,0,1,140250,0,33.300000000000004,0
2394,66,1,1,0,1,1,0,1,25412,0,33.300000000000004,1
2395,60,1,2,3,3,1,1,1,5000,0,45.9,0
2396,68,1,1,0,1,1,1,1,100000,0,33.300000000000004,1
2397,32,1,1,0,1,2,1,1,25000,0,33.300000000000004,1
2398,75,5,1,0,5,1,0,1,26000,0,33.300000000000004,1
2399,84,1,1,0,1,1,1,1,50000,0,33.300000000000004,0
2400,39,3,1,2,5,1,0,1,5366,0,33.300000000000004,0
2401,84,5,1,0,5,1,0,1,25000,0,33.300000000000004,0
2402,32,1,1,0,1,2,0,1,25433,0,33.300000000000004,1
2403,84,3,1,0,3,1,0,1,174000,0,33.300000000000004,0
2404,84,1,1,0,1,1,0,1,19396,0,33.300000000000004,0
2405,8,8,1,0,8,1,0,1,91900,0,33.300000000000004,1
2406,47,8,1,0,8,1,0,1,10461,0,33.300000000000004,1
2407,84,1,1,0,1,2,0,1,93952,0,33.300000000000004,0
2408,84,2,1,0,2,1,0,1,5000,0,33.300000000000004,0
2409,120,5,1,0,5,1,1,1,275000,0,42.9,0
2410,84,2,2,1,2,1,0,1,50000,0,33.300000000000004,0
2411,64,2,1,0,2,1,0,1,129962,0,33.300000000000004,1
2412,63,1,2,2,0,1,1,1,10000,0,45.9,1
2413,64,3,2,1,4,1,0,1,25000,0,45.9,1
2414,2,1,1,0,0,1,0,1,94601,0,33.300000000000004,1
2415,63,1,1,0,1,1,1,1,10000,0,45.9,1
2416,84,12,1,0,12,1,0,1,239283,0,33.300000000000004,0
2417,42,3,2,2,3,1,0,1,52500,0,33.300000000000004,1
2418,24,3,1,2,5,1,0,1,45000,0,33.300000000000004,0
2419,6,3,1,2,5,1,0,1,6839,0,33.300000000000004,1
2420,75,9,1,2,9,1,0,1,100000,0,33.300000000000004,1
2421,55,1,2,0,1,1,0,1,15420,0,33.300000000000004,1
2422,84,1,2,0,1,1,0,1,22650,0,33.300000000000004,0
2423,64,1,1,2,1,1,1,1,25000,0,33.300000000000004,1
2424,84,2,1,0,2,2,0,1,31186,0,33.300000000000004,0
2425,69,3,1,1,3,1,0,1,101407,0,33.300000000000004,1
2426,84,2,1,0,2,1,0,1,33325,0,33.300000000000004,0
2427,56,1,1,0,1,2,0,1,42928,0,33.300000000000004,1
2428,84,3,1,2,3,1,0,1,47802,0,33.300000000000004,0
2429,65,4,1,3,7,1,1,1,35000,0,45.9,1
2430,38,3,1,0,3,1,0,1,10433,0,33.300000000000004,1
2431,37,2,1,0,2,2,0,1,122879,0,33.300000000000004,1
2432,43,10,1,5,5,1,1,1,10000,0,45.9,1
2433,28,1,1,0,1,1,0,1,93227,0,33.300000000000004,1
2434,69,1,1,0,1,1,0,1,50348,0,33.300000000000004,1
2435,42,10,1,0,10,1,0,1,219238,0,33.300000000000004,1
2436,61,11,1,0,11,1,0,1,127461,0,33.300000000000004,1
2437,45,1,1,0,1,1,1,1,15000,0,45.9,1
2438,44,4,1,2,6,2,0,1,100238,0,33.300000000000004,1
2439,66,4,1,0,4,1,0,1,53995,0,33.300000000000004,1
2440,5,2,1,2,3,1,0,1,75009,0,33.300000000000004,1
2441,41,3,1,0,3,1,0,1,45000,0,33.300000000000004,1
2442,43,3,1,0,3,1,0,1,11716,0,33.300000000000004,1
2443,48,1,1,0,1,1,0,1,115157,0,33.300000000000004,1
2444,75,1,2,1,1,1,1,1,20000,0,33.300000000000004,1
2445,84,25,1,0,25,1,0,1,125598,0,33.300000000000004,0
2446,21,9,1,0,0,0,1,1,250000,0,42.9,0
2447,14,1,1,0,1,1,1,1,10000,0,33.300000000000004,1
2448,72,6,1,1,6,1,0,1,81369,0,33.300000000000004,1
2449,73,3,1,1,3,1,1,1,50000,0,33.300000000000004,1
2450,84,4,1,0,4,1,0,1,149266,0,33.300000000000004,0
2451,84,3,1,0,3,1,0,1,57500,0,33.300000000000004,0
2452,300,6,1,0,0,0,1,1,450000,0,42.9,0
2453,15,1,1,2,1,1,0,1,43650,0,33.300000000000004,1
2454,5,0,1,0,0,1,0,1,6040,0,33.300000000000004,1
2455,84,7,1,0,7,1,0,1,98000,0,33.300000000000004,0
2456,84,4,1,0,4,1,0,1,242133,0,33.300000000000004,0
2457,97,3,1,1,3,1,1,1,12500,0,45.9,0
2458,84,8,1,0,8,1,0,1,160000,0,33.300000000000004,0
2459,48,1,1,1,1,1,0,1,16429,0,33.300000000000004,1
2460,29,4,1,2,4,1,0,1,139819,0,33.300000000000004,0
2461,75,2,1,2,4,1,1,1,15000,0,45.9,1
2462,74,2,1,0,2,1,0,1,13000,0,33.300000000000004,1
2463,91,1,1,0,1,1,1,1,5000,0,45.9,1
2464,84,2,1,0,2,1,0,1,395153,0,33.300000000000004,0
2465,63,1,2,0,1,1,0,1,20430,0,33.300000000000004,1
2466,48,1,1,0,1,1,0,1,111364,0,33.300000000000004,1
2467,84,1,1,0,1,1,0,1,50000,0,33.300000000000004,0
2468,84,2,1,0,2,1,0,1,66489,0,33.300000000000004,0
2469,73,1,2,2,2,1,1,1,20000,0,45.9,1
2470,84,1,1,5,2,1,1,1,20000,0,45.9,0
2471,84,1,1,1,1,1,0,1,60409,0,33.300000000000004,0
2472,84,8,2,2,0,1,1,1,250000,0,33.300000000000004,0
2473,36,1,1,2,2,1,0,1,114991,0,33.300000000000004,0
2474,2,5,1,4,4,1,0,1,49268,0,33.300000000000004,1
2475,39,2,1,2,3,1,0,1,5255,0,33.300000000000004,1
2476,84,27,1,0,27,1,0,1,147996,0,33.300000000000004,0
2477,55,1,1,2,3,1,0,1,116113,0,33.300000000000004,1
2478,84,3,1,3,6,1,1,1,149957,0,33.300000000000004,0
2479,36,6,1,2,9,1,0,1,61250,0,33.300000000000004,0
2480,84,6,1,2,9,1,0,1,9444,0,33.300000000000004,0
2481,46,6,1,2,6,1,0,1,56785,0,33.300000000000004,1
2482,84,2,1,1,2,1,0,1,68529,0,33.300000000000004,0
2483,11,2,1,5,7,1,0,1,76575,0,33.300000000000004,1
2484,9,2,1,5,7,1,0,1,5657,0,33.300000000000004,1
2485,38,2,1,0,2,1,0,1,34548,0,33.300000000000004,1
2486,84,1,1,0,1,1,0,1,36825,0,33.300000000000004,0
2487,69,6,1,0,6,1,0,1,102122,0,33.300000000000004,1
2488,84,1,1,0,1,1,0,1,19736,0,33.300000000000004,0
2489,55,1,1,0,1,1,0,1,46229,0,33.300000000000004,1
2490,67,1,2,2,1,1,1,1,25000,0,45.9,1
2491,46,1,2,3,1,1,1,1,25000,0,33.300000000000004,1
2492,72,11,1,5,11,1,0,1,153617,0,33.300000000000004,1
2493,64,2,1,0,2,1,0,1,128131,0,33.300000000000004,1
2494,12,1,2,0,1,2,0,1,10000,0,33.300000000000004,0
2495,84,5,1,3,5,1,0,1,213375,0,33.300000000000004,0
2496,69,9,1,5,9,1,0,1,47000,0,33.300000000000004,1
2497,56,1,1,0,1,1,0,1,142235,0,33.300000000000004,1
2498,59,5,2,3,5,1,0,1,8546,0,33.300000000000004,1
2499,66,20,1,10,20,2,0,1,50000,0,33.300000000000004,0
2500,15,1,2,5,2,1,0,1,33900,0,33.300000000000004,1
2501,45,1,2,5,2,1,0,1,5000,0,33.300000000000004,1
2502,84,3,2,1,3,1,0,1,5000,0,33.300000000000004,0
2503,112,3,1,1,3,1,1,1,10000,0,45.9,1
2504,40,4,1,0,4,1,0,1,89609,0,33.300000000000004,1
2505,55,4,1,0,4,1,0,1,10161,0,33.300000000000004,1
2506,18,16,1,0,16,1,0,1,555728,0,33.300000000000004,1
2507,50,1,2,1,0,1,0,1,16000,0,33.300000000000004,1
2508,47,13,1,0,13,1,0,1,1111729,0,33.300000000000004,0
2509,84,2,1,1,2,1,1,1,50000,0,33.300000000000004,0
2510,8,4,1,0,4,1,0,1,95000,0,33.300000000000004,1
2511,84,2,1,1,2,1,0,1,20352,0,33.300000000000004,0
2512,240,8,1,5,8,0,1,1,164000,0,50.0,0
2513,84,5,2,0,5,1,1,1,50000,0,33.300000000000004,0
2514,51,4,1,0,4,1,1,1,25000,0,33.300000000000004,1
2515,58,1,1,0,0,1,1,1,20000,0,45.9,1
2516,58,11,1,0,11,1,1,1,247418,0,33.300000000000004,1
2517,61,3,1,0,3,1,1,1,75000,0,33.300000000000004,1
2518,240,2,1,5,3,0,1,1,152000,0,50.0,0
2519,83,1,1,0,1,1,0,1,132875,0,33.300000000000004,0
2520,5,4,1,0,4,2,0,1,114300,0,33.300000000000004,1
2521,41,4,1,0,4,2,0,1,9966,0,33.300000000000004,1
2522,84,5,1,5,5,1,1,1,95355,0,33.300000000000004,0
2523,84,5,1,5,5,1,0,1,18415,0,33.300000000000004,0
2524,30,4,1,2,1,1,0,1,34353,0,33.300000000000004,1
2525,67,3,1,1,3,1,1,1,15000,0,45.9,1
2526,12,3,1,0,3,1,0,1,43985,0,33.300000000000004,1
2527,84,6,1,0,6,1,0,1,137883,0,33.300000000000004,0
2528,84,3,2,0,3,1,0,1,5000,0,33.300000000000004,0
2529,58,1,1,0,1,1,0,1,23047,0,33.300000000000004,1
2530,84,2,1,0,2,1,1,1,35000,0,45.9,0
2531,29,2,1,0,2,1,0,1,53903,0,33.300000000000004,1
2532,84,1,1,0,1,1,0,1,32950,0,33.300000000000004,0
2533,73,11,1,0,11,1,1,1,20000,0,33.300000000000004,1
2534,84,1,1,1,1,2,0,1,141236,0,33.300000000000004,1
2535,61,1,1,0,1,1,0,1,17880,0,33.300000000000004,1
2536,62,2,1,1,3,1,1,1,25000,0,45.9,0
2537,6,4,2,5,9,1,0,1,57149,0,33.300000000000004,1
2538,38,1,2,2,2,1,1,1,25000,0,45.9,1
2539,6,8,1,2,8,0,1,1,500000,0,42.9,1
2540,84,11,1,0,11,1,0,1,87547,0,33.300000000000004,0
2541,240,8,1,2,6,0,1,1,272000,0,50.0,0
2542,47,4,1,0,4,1,0,1,145786,0,33.300000000000004,1
2543,72,3,1,2,5,1,1,1,25000,0,45.9,1
2544,45,6,1,1,7,1,0,1,141484,0,33.300000000000004,1
2545,68,1,1,0,1,1,0,1,18800,0,33.300000000000004,1
2546,45,1,1,0,1,1,0,1,14100,0,33.300000000000004,1
2547,240,1,1,0,1,0,1,1,403000,0,50.0,0
2548,65,1,1,0,1,1,0,1,99359,0,33.300000000000004,1
2549,1,8,1,2,8,1,0,1,122932,0,33.300000000000004,1
2550,84,3,1,0,3,1,1,1,30000,0,33.300000000000004,0
2551,84,10,1,3,3,1,1,1,35000,0,45.9,0
2552,48,5,1,1,5,1,0,1,43011,0,33.300000000000004,1
2553,33,1,2,0,1,1,1,1,25000,0,45.9,1
2554,84,4,1,0,4,1,0,1,14000,0,33.300000000000004,0
2555,84,4,1,0,4,1,0,1,39405,0,33.300000000000004,0
2556,72,18,1,0,18,1,1,1,50000,0,33.300000000000004,1
2557,84,1,1,1,1,1,0,1,18742,0,33.300000000000004,0
2558,84,1,1,0,1,1,0,1,26495,0,33.300000000000004,0
2559,75,2,1,2,2,1,1,1,10000,0,45.9,1
2560,70,5,1,2,5,1,1,1,100000,0,33.300000000000004,1
2561,24,2,2,0,2,1,0,1,65000,0,33.300000000000004,1
2562,52,2,1,0,2,1,1,1,20000,0,45.9,1
2563,30,4,2,0,4,1,0,1,17000,0,33.300000000000004,1
2564,84,1,1,0,0,2,0,1,12908,0,33.300000000000004,0
2565,59,2,1,0,2,1,0,1,32568,1,33.300000000000004,1
2566,84,3,2,0,3,1,1,1,30000,0,33.300000000000004,0
2567,60,28,1,32,28,0,0,1,150000,0,33.300000000000004,0
2568,48,2,1,2,2,1,0,1,10429,0,33.300000000000004,1
2569,84,3,2,0,3,1,1,1,10000,0,33.300000000000004,0
2570,84,2,1,0,2,1,0,1,57761,0,33.300000000000004,0
2571,40,1,2,0,1,1,1,1,15000,0,45.9,1
2572,84,2,1,0,2,1,0,1,117500,0,33.300000000000004,0
2573,84,3,1,0,3,1,0,1,8618,0,33.300000000000004,0
2574,84,2,1,2,2,1,0,1,82125,0,33.300000000000004,0
2575,53,8,1,7,8,1,0,1,84723,0,33.300000000000004,1
2576,60,4,2,0,4,1,1,1,10000,0,33.300000000000004,0
2577,65,4,1,0,4,1,1,1,20000,0,45.9,1
2578,69,3,2,1,3,1,1,1,5000,0,45.9,1
2579,49,2,2,6,2,2,1,1,150000,0,45.9,1
2580,80,25,1,0,0,0,1,1,360000,0,42.9,1
2581,240,8,1,2,0,0,1,1,164000,0,50.0,0
2582,13,3,1,0,3,1,0,1,50000,0,33.300000000000004,1
2583,84,10,1,0,10,1,0,1,37731,0,33.300000000000004,0
2584,74,1,1,0,1,1,0,1,25000,0,33.300000000000004,1
2585,42,4,1,2,4,1,0,1,28500,0,33.300000000000004,1
2586,84,1,1,0,1,1,0,1,10518,0,33.300000000000004,0
2587,2,5,1,0,5,1,0,1,74970,0,33.300000000000004,1
2588,84,18,1,4,18,1,0,1,250000,0,33.300000000000004,0
2589,15,2,1,0,2,1,0,1,25200,0,33.300000000000004,1
2590,62,2,1,0,2,1,0,1,6449,0,33.300000000000004,1
2591,84,1,2,0,1,1,0,1,23018,0,33.300000000000004,0
2592,49,1,1,0,1,1,0,1,141842,0,33.300000000000004,1
2593,59,1,1,7,1,1,1,1,20000,0,45.9,1
2594,84,1,1,0,1,1,0,1,27983,0,33.300000000000004,0
2595,240,6,1,2,3,0,1,1,173000,0,50.0,0
2596,54,1,1,2,3,1,1,1,25000,0,45.9,1
2597,58,7,1,0,7,1,0,1,85480,0,33.300000000000004,1
2598,240,1,1,2,0,0,1,1,85000,0,50.0,0
2599,84,5,1,0,0,0,1,1,100000,0,44.4,0
2600,12,1,1,0,1,2,0,1,25000,0,33.300000000000004,0
2601,84,2,2,3,5,1,0,1,20300,0,33.300000000000004,0
2602,71,5,1,2,0,1,1,1,400000,0,42.9,1
2603,70,12,1,10,12,1,0,1,14400,0,33.300000000000004,1
2604,65,9,1,2,9,1,1,1,45409,0,33.300000000000004,1
2605,47,0,2,0,0,1,1,1,15000,0,45.9,1
2606,84,2,2,0,2,1,0,1,20000,0,45.9,0
2607,3,2,1,2,4,1,0,1,37345,0,33.300000000000004,1
2608,47,2,1,2,4,1,0,1,10163,0,33.300000000000004,1
2609,84,2,1,0,2,2,0,1,45000,0,33.300000000000004,0
2610,53,4,1,0,4,1,0,1,72583,0,33.300000000000004,1
2611,65,1,1,0,1,1,1,1,20000,0,45.9,1
2612,84,1,2,0,0,1,0,1,22519,0,33.300000000000004,0
2613,98,2,1,0,2,1,1,1,5000,0,45.9,1
2614,55,5,1,0,5,1,1,1,24652,0,33.300000000000004,1
2615,84,38,1,15,38,1,0,1,348407,0,33.300000000000004,0
2616,84,1,2,0,1,1,0,1,42149,0,33.300000000000004,0
2617,70,2,1,1,2,1,0,1,77701,0,33.300000000000004,1
2618,8,2,1,2,4,1,0,1,89872,0,33.300000000000004,1
2619,45,2,1,2,4,1,0,1,15150,0,33.300000000000004,1
2620,60,12,1,0,12,0,0,1,60161,0,33.300000000000004,0
2621,240,5,1,5,0,0,1,1,460000,0,50.0,0
2622,84,2,2,1,3,1,0,1,29372,0,33.300000000000004,0
2623,39,12,1,0,0,0,1,1,100000,0,42.9,0
2624,64,2,1,1,2,1,0,1,40000,0,33.300000000000004,0
2625,84,12,1,1,12,1,0,1,102574,0,33.300000000000004,0
2626,120,1,2,0,0,0,1,1,85000,0,44.4,0
2627,12,1,1,0,1,1,0,1,54793,0,33.300000000000004,1
2628,240,70,1,29,0,0,1,1,750000,0,50.0,0
2629,84,1,1,4,1,1,1,1,10000,0,45.9,0
2630,240,46,1,12,32,0,1,1,500000,0,50.0,0
2631,84,1,1,0,1,1,0,1,25750,0,33.300000000000004,0
2632,84,2,1,0,2,1,0,1,97500,0,33.300000000000004,0
2633,240,1,1,1,0,0,1,1,387000,0,50.0,0
2634,65,1,1,2,1,1,1,1,20000,0,45.9,1
2635,44,3,1,0,3,1,1,1,35000,0,33.300000000000004,1
2636,300,11,1,0,0,0,1,1,512000,0,42.9,0
2637,75,4,1,2,4,1,0,1,100466,0,33.300000000000004,1
2638,64,1,1,1,1,1,1,1,25000,0,45.9,1
2639,2,3,2,0,0,1,0,1,166215,0,33.300000000000004,1
2640,240,7,2,5,2,0,1,1,57000,0,50.0,0
2641,35,1,1,0,1,1,1,1,75000,0,33.300000000000004,1
2642,61,3,1,0,3,1,0,1,46398,0,33.300000000000004,1
2643,57,8,1,1,9,1,0,1,119197,0,33.300000000000004,1
2644,76,13,1,0,13,1,0,1,54400,0,33.300000000000004,1
2645,276,9,1,0,0,0,1,1,144000,0,42.9,0
2646,43,2,1,2,4,1,1,1,50000,0,45.9,1
2647,72,4,1,1,4,1,0,1,51658,0,33.300000000000004,1
2648,60,3,1,2,3,1,0,1,65349,0,33.300000000000004,1
2649,3,20,1,5,25,1,0,1,259628,0,33.300000000000004,1
2650,47,2,1,0,2,1,1,1,35000,0,45.9,1
2651,9,2,1,2,2,1,0,1,74755,0,33.300000000000004,1
2652,50,2,1,2,2,1,0,1,7089,0,33.300000000000004,1
2653,22,2,1,0,2,1,0,1,172942,0,33.300000000000004,1
2654,65,0,1,1,0,1,1,1,10000,0,45.9,1
2655,84,9,1,0,9,1,0,1,30000,0,33.300000000000004,0
2656,120,19,1,0,0,0,1,1,323500,0,42.9,0
2657,84,23,1,0,0,0,1,1,100000,0,44.4,0
2658,63,5,2,2,5,1,1,1,15000,0,45.9,1
2659,102,2,2,0,2,1,1,1,25000,0,45.9,1
2660,65,1,1,0,1,1,1,1,40000,0,33.300000000000004,1
2661,59,1,1,2,1,1,0,1,127510,0,33.300000000000004,1
2662,84,1,2,0,1,1,0,1,32857,0,33.300000000000004,0
2663,3,4,1,0,4,1,0,1,37500,0,33.300000000000004,1
2664,44,4,1,0,4,1,0,1,6988,0,33.300000000000004,0
2665,69,1,2,0,0,1,1,1,15000,0,33.300000000000004,1
2666,84,3,1,0,3,1,0,1,158500,0,33.300000000000004,0
2667,71,1,1,0,1,1,1,1,10000,0,45.9,1
2668,84,2,1,5,2,1,1,1,15000,0,45.9,0
2669,54,1,1,2,2,2,1,1,30000,0,33.300000000000004,1
2670,84,1,1,0,1,1,0,1,38103,0,33.300000000000004,0
2671,84,1,1,1,1,1,0,1,27000,0,33.300000000000004,1
2672,65,20,1,0,20,2,0,1,101771,0,33.300000000000004,1
2673,60,1,1,0,1,0,0,1,50000,0,33.300000000000004,0
2674,66,20,1,0,20,2,1,1,60000,0,33.300000000000004,1
2675,87,23,1,0,0,0,1,1,450000,0,42.9,0
2676,13,7,1,0,7,1,0,1,25000,0,33.300000000000004,1
2677,59,7,1,0,7,1,0,1,5548,0,33.300000000000004,0
2678,84,1,2,2,3,1,0,1,57041,0,33.300000000000004,0
2679,37,5,1,10,5,1,0,1,845767,0,33.300000000000004,0
2680,84,1,2,0,1,1,0,1,13312,0,33.300000000000004,0
2681,243,2,1,0,0,0,1,1,560000,0,42.9,0
2682,300,3,1,0,0,0,1,1,223000,0,42.9,0
2683,45,5,1,1,5,1,0,1,119953,0,33.300000000000004,1
2684,17,3,1,0,3,1,0,1,57664,0,33.300000000000004,1
2685,84,7,1,2,7,1,0,1,170952,0,33.300000000000004,0
2686,21,7,1,3,7,1,0,1,187409,0,33.300000000000004,1
2687,50,3,2,1,3,1,0,1,12269,0,33.300000000000004,1
2688,84,1,1,0,1,1,0,1,28000,0,33.300000000000004,0
2689,240,15,1,9,15,0,1,1,336000,0,50.0,0
2690,240,40,1,40,0,0,1,1,500000,0,50.0,0
2691,48,1,2,0,1,1,0,1,31531,0,33.300000000000004,1
2692,3,3,1,0,3,1,0,1,128570,0,33.300000000000004,1
2693,56,3,1,0,3,1,0,1,12351,0,33.300000000000004,1
2694,12,1,1,0,1,2,0,1,29000,0,33.300000000000004,0
2695,40,6,1,4,6,1,0,1,421827,0,33.300000000000004,0
